tax_path,tax_name,min_ani,avg_reads_per_occurrence,phylum,family
"112334:s__Hyphomonas sp016124495:""species""	9681:g__Hyphomonas:""genus""	2146:f__Hyphomonadaceae:""family""	1288:o__Caulobacterales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Hyphomonas sp016124495,92.8546998235394,443.71875,Proteobacteria,Hyphomonadaceae
"112568:s__JACPFE01 sp016183145:""species""	112567:g__JACPFE01:""genus""	5205:f__UBA9968:""family""	46745:o__UBA9968_A:""order""	46744:c__Binatia:""class""	976:p__Desulfobacterota_B:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",JACPFE01 sp016183145,92.70844891150206,1101.2,Desulfobacterota,UBA9968
"112654:s__JACOUJ01 sp016177865:""species""	112653:g__JACOUJ01:""genus""	112652:f__JACOUJ01:""family""	5555:o__Rokubacteriales:""order""	5554:c__Methylomirabilia:""class""	5553:p__Methylomirabilota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",JACOUJ01 sp016177865,92.47111125990072,106.3913043478261,Methylomirabilota,JACOUJ01
"112705:s__CAIUKX01 sp016178305:""species""	112704:g__CAIUKX01:""genus""	1591:f__Crocinitomicaceae:""family""	431:o__Flavobacteriales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",CAIUKX01 sp016178305,92.78412142464224,101.30434782608695,Bacteroidota,Crocinitomicaceae
"112776:s__JACQDE01 sp016179005:""species""	112773:g__JACQDE01:""genus""	48481:f__UBA7541_A:""family""	45272:o__Acidoferrales:""order""	354:c__Acidobacteriae:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",JACQDE01 sp016179005,93.1227668376264,3480.2,Acidobacteriota,UBA7541
"112801:s__AR37 sp016179165:""species""	69200:g__AR37:""genus""	42938:f__CSP1-6:""family""	5555:o__Rokubacteriales:""order""	5554:c__Methylomirabilia:""class""	5553:p__Methylomirabilota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",AR37 sp016179165,93.78669790632996,4580.424242424242,Methylomirabilota,CSP1-6
"113755:s__Methylomirabilis oxyfera_C:""species""	29467:g__Methylomirabilis:""genus""	29466:f__Methylomirabilaceae:""family""	15305:o__Methylomirabilales:""order""	5554:c__Methylomirabilia:""class""	5553:p__Methylomirabilota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Methylomirabilis oxyfera_C,93.31787568012234,420.03125,Methylomirabilota,Methylomirabilaceae
"114128:s__JACQAP01 sp016194905:""species""	114127:g__JACQAP01:""genus""	42528:f__SG8-40_B:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",JACQAP01 sp016194905,93.07917674275303,1770.5757575757575,Proteobacteria,SG8-40
"114456:s__JACQGT01 sp016199425:""species""	114455:g__JACQGT01:""genus""	2193:f__Caldilineaceae:""family""	2192:o__Caldilineales:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",JACQGT01 sp016199425,92.3234389031516,160.875,Chloroflexota,Caldilineaceae
"114751:s__JACQNR01 sp016202975:""species""	114750:g__JACQNR01:""genus""	16923:f__UBA7540:""family""	16922:o__UBA7540:""order""	354:c__Acidobacteriae:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",JACQNR01 sp016202975,92.70902104263172,525.8787878787879,Acidobacteriota,UBA7540
"115702:s__UBA668 sp016213665:""species""	67866:g__UBA668:""genus""	42907:f__Ilumatobacteraceae_A:""family""	3398:o__Acidimicrobiales:""order""	681:c__Acidimicrobiia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA668 sp016213665,92.6948445106735,85.92,Actinobacteriota,Ilumatobacteraceae
"116121:s__JAGOBP01 sp016219235:""species""	116120:g__JAGOBP01:""genus""	67862:f__Fen-1058:""family""	1154:o__Thermoflexales:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",JAGOBP01 sp016219235,92.34488810847216,247.85185185185185,Chloroflexota,Fen-1058
"116326:s__JACRBK01 sp016234525:""species""	116325:g__JACRBK01:""genus""	53346:f__Aggregatilineaceae:""family""	43709:o__Aggregatilineales:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",JACRBK01 sp016234525,92.22840578273276,93.04761904761905,Chloroflexota,Aggregatilineaceae
"116459:s__XYD2-FULL-41-16 sp016235875:""species""	29463:g__XYD2-FULL-41-16:""genus""	17012:f__Brocadiaceae:""family""	912:o__Brocadiales:""order""	911:c__Brocadiae:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",XYD2-FULL-41-16 sp016235875,93.91757885123332,656.5909090909091,Planctomycetota,Brocadiaceae
"117863:s__F1-20-MAGs160 sp016462055:""species""	80854:g__F1-20-MAGs160:""genus""	56626:f__UBA8139_A:""family""	3398:o__Acidimicrobiales:""order""	681:c__Acidimicrobiia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",F1-20-MAGs160 sp016462055,94.24704885576548,192.38709677419354,Actinobacteriota,UBA8139
"117867:s__Roseomonas_B sp903927465:""species""	43110:g__Roseomonas_B:""genus""	5467:f__Acetobacteraceae:""family""	5466:o__Acetobacterales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Roseomonas_B sp903927465,93.21099366723917,332.96774193548384,Proteobacteria,Acetobacteraceae
"117869:s__BACL27 sp016462185:""species""	10308:g__BACL27:""genus""	5120:f__Ilumatobacteraceae_B:""family""	1342:o__Microtrichales:""order""	681:c__Acidimicrobiia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",BACL27 sp016462185,93.58552375168529,210.2258064516129,Actinobacteriota,Ilumatobacteraceae
"117873:s__F1-60-MAGs163 sp016462245:""species""	81047:g__F1-60-MAGs163:""genus""	4675:f__Solirubrobacteraceae:""family""	4674:o__Solirubrobacterales:""order""	4673:c__Thermoleophilia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",F1-60-MAGs163 sp016462245,94.15666583146698,925.125,Actinobacteriota,Solirubrobacteraceae
"117901:s__Mycobacterium sp016462945:""species""	37343:g__Mycobacterium_B:""genus""	37342:f__Mycobacteriaceae:""family""	37341:o__Mycobacteriales:""order""	37340:c__Actinomycetia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Mycobacterium sp016462945,93.40131410710772,193.8,Actinobacteriota,Mycobacteriaceae
"117908:s__BACL27 sp016463105:""species""	10308:g__BACL27:""genus""	5120:f__Ilumatobacteraceae_B:""family""	1342:o__Microtrichales:""order""	681:c__Acidimicrobiia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",BACL27 sp016463105,96.8127705793414,1602.6060606060605,Actinobacteriota,Ilumatobacteraceae
"117929:s__Rhodoferax sp016463455:""species""	4048:g__Rhodoferax:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Rhodoferax sp016463455,92.99855965903276,452.64516129032256,Proteobacteria,Burkholderiaceae
"117936:s__UBA2093 sp016463545:""species""	13380:g__UBA2093:""genus""	5120:f__Ilumatobacteraceae_B:""family""	1342:o__Microtrichales:""order""	681:c__Acidimicrobiia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA2093 sp016463545,95.19034677631376,291.3333333333333,Actinobacteriota,Ilumatobacteraceae
"118245:s__JAENVU01 sp016650415:""species""	118244:g__JAENVU01:""genus""	5194:f__IMCC26256:""family""	5193:o__IMCC26256:""order""	681:c__Acidimicrobiia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",JAENVU01 sp016650415,92.60746923960646,106.42307692307692,Actinobacteriota,IMCC26256
"118248:s__JAENVT01 sp016650435:""species""	118247:g__JAENVT01:""genus""	42907:f__Ilumatobacteraceae_A:""family""	3398:o__Acidimicrobiales:""order""	681:c__Acidimicrobiia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",JAENVT01 sp016650435,92.54446900662175,134.93333333333334,Actinobacteriota,Ilumatobacteraceae
"118517:s__Ferruginibacter sp016703625:""species""	3923:g__Ferruginibacter:""genus""	748:f__Chitinophagaceae:""family""	692:o__Chitinophagales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Ferruginibacter sp016703625,93.11163685533104,227.46153846153845,Bacteroidota,Chitinophagaceae
"118548:s__UBA2475 sp016705695:""species""	52829:g__UBA2475_A:""genus""	52828:f__B-17BO:""family""	5782:o__AKYH767:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA2475 sp016705695,93.40205872586456,1012.1333333333333,Bacteroidota,B-17BO
"118587:s__Ferruginibacter sp016715365:""species""	3923:g__Ferruginibacter:""genus""	748:f__Chitinophagaceae:""family""	692:o__Chitinophagales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Ferruginibacter sp016715365,93.3779021483581,584.2903225806451,Bacteroidota,Chitinophagaceae
"118945:s__Ferruginibacter sp016710935:""species""	3923:g__Ferruginibacter:""genus""	748:f__Chitinophagaceae:""family""	692:o__Chitinophagales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Ferruginibacter sp016710935,93.37553375858218,462.8125,Bacteroidota,Chitinophagaceae
"119108:s__Lacibacter sp016713085:""species""	53439:g__Lacibacter:""genus""	748:f__Chitinophagaceae:""family""	692:o__Chitinophagales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Lacibacter sp016713085,93.33764236331032,331.8636363636364,Bacteroidota,Chitinophagaceae
"119596:s__JJ008 sp016720585:""species""	2072:g__JJ008:""genus""	748:f__Chitinophagaceae:""family""	692:o__Chitinophagales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",JJ008 sp016720585,93.5186064721874,507.6333333333333,Bacteroidota,Chitinophagaceae
"120798:s__Ferruginibacter sp016786725:""species""	3923:g__Ferruginibacter:""genus""	748:f__Chitinophagaceae:""family""	692:o__Chitinophagales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Ferruginibacter sp016786725,92.72232391905769,190.0625,Bacteroidota,Chitinophagaceae
"120813:s__JJ008 sp016786885:""species""	2072:g__JJ008:""genus""	748:f__Chitinophagaceae:""family""	692:o__Chitinophagales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",JJ008 sp016786885,92.55211408374664,126.86666666666666,Bacteroidota,Chitinophagaceae
"120825:s__VBAT01 sp016787085:""species""	81715:g__VBAT01:""genus""	748:f__Chitinophagaceae:""family""	692:o__Chitinophagales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",VBAT01 sp016787085,92.5123421652089,82.25,Bacteroidota,Chitinophagaceae
"120832:s__VBAT01 sp016787135:""species""	81715:g__VBAT01:""genus""	748:f__Chitinophagaceae:""family""	692:o__Chitinophagales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",VBAT01 sp016787135,92.49220157754628,75.34782608695652,Bacteroidota,Chitinophagaceae
"120959:s__CFX2 sp016788625:""species""	101098:g__CFX2:""genus""	43710:f__A4b_A:""family""	43709:o__Aggregatilineales:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",CFX2 sp016788625,92.27925678411049,96.03571428571429,Chloroflexota,A4b
"121051:s__JAFDVL01 sp016789725:""species""	121050:g__JAFDVL01:""genus""	112789:f__RBC074:""family""	112788:o__RBC074:""order""	3032:c__Blastocatellia:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",JAFDVL01 sp016789725,92.50225049685145,390.35483870967744,Acidobacteriota,RBC074
"121078:s__Propionivibrio sp016790145:""species""	8357:g__Propionivibrio:""genus""	82:f__Rhodocyclaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Propionivibrio sp016790145,92.69079983911992,270.44827586206895,Proteobacteria,Rhodocyclaceae
"121191:s__SZUA-430 sp016792645:""species""	70153:g__SZUA-430:""genus""	48182:f__Micropepsaceae:""family""	48181:o__Micropepsales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",SZUA-430 sp016792645,92.78044685366386,374.42857142857144,Proteobacteria,Micropepsaceae
"121207:s__Aestuariivirga sp016792825:""species""	67599:g__Aestuariivirga:""genus""	67598:f__Aestuariivirgaceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Aestuariivirga sp016792825,92.82220990818128,578.5454545454545,Proteobacteria,Aestuariivirgaceae
"121278:s__ER46 sp016793535:""species""	51411:g__ER46:""genus""	527:f__Opitutaceae:""family""	159:o__Opitutales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",ER46 sp016793535,92.6443068661222,592.9333333333333,Verrucomicrobiota,Opitutaceae
"121375:s__Pseudonocardia sp016794615:""species""	30005:g__Pseudonocardia:""genus""	6458:f__Pseudonocardiaceae_A:""family""	1812:o__Corynebacteriales:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Pseudonocardia sp016794615,92.732178080834,195.6969696969697,Actinobacteriota,Pseudonocardiaceae
"121432:s__JAEUIE01 sp016795155:""species""	121431:g__JAEUIE01:""genus""	65647:f__HRBIN36:""family""	39750:o__Gemmatales_B:""order""	39749:c__Planctomycetia:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",JAEUIE01 sp016795155,92.20511047596258,92.52173913043478,Planctomycetota,HRBIN36
"121882:s__GMQP-bins7 sp016844515:""species""	79224:g__GMQP-bins7:""genus""	48477:f__Gaiellaceae:""family""	48476:o__Gaiellales:""order""	4673:c__Thermoleophilia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",GMQP-bins7 sp016844515,93.79338095809068,3414.6060606060605,Actinobacteriota,Gaiellaceae
"121895:s__DP-20 sp016844625:""species""	81333:g__DP-20:""genus""	5205:f__UBA9968:""family""	46745:o__UBA9968_A:""order""	46744:c__Binatia:""class""	976:p__Desulfobacterota_B:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",DP-20 sp016844625,93.30039848161128,1792.2121212121212,Desulfobacterota,UBA9968
"122425:s__CAIUKV01 sp016870245:""species""	122424:g__CAIUKV01:""genus""	67271:f__PALSA-555:""family""	5193:o__IMCC26256:""order""	681:c__Acidimicrobiia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",CAIUKV01 sp016870245,92.64937432481206,313.9130434782609,Actinobacteriota,PALSA-555
"122626:s__SXKJ01 sp016872645:""species""	75772:g__SXKJ01:""genus""	2725:f__Planctomycetaceae:""family""	2724:o__Planctomycetales_A:""order""	997:c__Planctomycetes:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",SXKJ01 sp016872645,92.949495140097,1059.0,Planctomycetota,Planctomycetaceae
"122662:s__XYD2-FULL-41-16 sp016873155:""species""	29463:g__XYD2-FULL-41-16:""genus""	17012:f__Brocadiaceae:""family""	912:o__Brocadiales:""order""	911:c__Brocadiae:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",XYD2-FULL-41-16 sp016873155,93.45987430036048,515.3333333333334,Planctomycetota,Brocadiaceae
"122828:s__0-14-0-80-60-11 sp016875015:""species""	8910:g__0-14-0-80-60-11:""genus""	8909:f__0-14-0-80-60-11:""family""	2252:o__Desulfobaccales:""order""	2251:c__Desulfobaccia:""class""	5:p__Desulfobacterota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",0-14-0-80-60-11 sp016875015,93.67063018477884,2238.733333333333,Desulfobacterota,0-14-0-80-60-11
"123497:s__JAFGJF01 sp016929205:""species""	123496:g__JAFGJF01:""genus""	120554:f__JAFGEY01:""family""	120553:o__JAFGEY01:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",JAFGJF01 sp016929205,92.18578692026006,92.0909090909091,Chloroflexota,JAFGEY01
"123707:s__JAFGGE01 sp016930745:""species""	123091:g__JAFGGE01:""genus""	49763:f__Anaerohalosphaeraceae:""family""	42481:o__Sedimentisphaerales:""order""	1359:c__Phycisphaerae:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",JAFGGE01 sp016930745,92.24515033301311,124.85714285714286,Planctomycetota,Anaerohalosphaeraceae
"123727:s__JAFGFV01 sp016930895:""species""	123726:g__JAFGFV01:""genus""	90992:f__DRHE01:""family""	50842:o__SZUA-6:""order""	375:c__Spirochaetia:""class""	374:p__Spirochaetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",JAFGFV01 sp016930895,92.36376844641654,167.74193548387098,Spirochaetota,DRHE01
"123795:s__JAFGEY01 sp016931365:""species""	123794:g__JAFGEY01:""genus""	120554:f__JAFGEY01:""family""	120553:o__JAFGEY01:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",JAFGEY01 sp016931365,92.2668406341538,124.0,Chloroflexota,JAFGEY01
