tax_path,kingdom,phylum,class,order,family,genus,species,n_pos_conn,n_neg_conn,group,Label,Middle_depth,N_reads
"114482:s__JACQGE01 sp016199675:""species""	114481:g__JACQGE01:""genus""	29599:f__2-12-FULL-54-10:""family""	29598:o__2-12-FULL-54-10:""order""	354:c__Acidobacteriae:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Acidobacteriota,Acidobacteriae,2-12-FULL-54-10,2-12-FULL-54-10,JACQGE01,JACQGE01 sp016199675,5,3,Present since modern time,HB_27,64.5,70
"135709:s__Hylemonella sp017853735:""species""	20404:g__Hylemonella:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Hylemonella,Hylemonella sp017853735,5,1,Present since modern time,HB_27,64.5,92
"137958:s__Vogesella sp017998615:""species""	17079:g__Vogesella:""genus""	17078:f__Chromobacteriaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Chromobacteriaceae,Vogesella,Vogesella sp017998615,5,10,Present since modern time,HB_27,64.5,82
"174150:s__Rhodoferax sp903927295:""species""	4048:g__Rhodoferax:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhodoferax,Rhodoferax sp903927295,5,2,Present since modern time,HB_27,64.5,67
"176263:s__Limnocylindrus sp903938075:""species""	71995:g__Limnocylindrus:""genus""	71994:f__Limnocylindraceae:""family""	42934:o__Limnocylindrales:""order""	42933:c__Limnocylindria:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Limnocylindria,Limnocylindrales,Limnocylindraceae,Limnocylindrus,Limnocylindrus sp903938075,5,4,Present since modern time,HB_27,64.5,101
"180462:s__Ilumatobacter_A sp905480335:""species""	59048:g__Ilumatobacter_A:""genus""	42907:f__Ilumatobacteraceae_A:""family""	3398:o__Acidimicrobiales:""order""	681:c__Acidimicrobiia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,Ilumatobacter,Ilumatobacter_A sp905480335,5,1,Present since modern time,HB_27,64.5,63
"193804:s__Streptacidiphilus jeojiense:""species""	103987:g__Streptacidiphilus:""genus""	3647:f__Streptomycetaceae:""family""	3646:o__Streptomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptacidiphilus,Streptacidiphilus jeojiense,5,2,Present since modern time,HB_27,64.5,67
"207683:s__Nocardioides alpinus:""species""	22847:g__Nocardioides:""genus""	6453:f__Nocardioidaceae:""family""	345:o__Propionibacteriales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides alpinus,5,3,Present since modern time,HB_27,64.5,70
"212068:s__Streptomyces armeniacus:""species""	3648:g__Streptomyces:""genus""	3647:f__Streptomycetaceae:""family""	3646:o__Streptomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces armeniacus,5,7,Present since modern time,HB_27,64.5,65
"219509:s__Streptomyces cacaoi:""species""	3648:g__Streptomyces:""genus""	3647:f__Streptomycetaceae:""family""	3646:o__Streptomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces cacaoi,5,9,Present since modern time,HB_27,64.5,64
"224698:s__Phytoactinopolyspora halotolerans:""species""	76820:g__Phytoactinopolyspora:""genus""	17384:f__Jiangellaceae:""family""	17383:o__Jiangellales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Jiangellales,Jiangellaceae,Phytoactinopolyspora,Phytoactinopolyspora halotolerans,5,2,Present since modern time,HB_27,64.5,74
"228147:s__Nocardioides lianchengensis:""species""	22847:g__Nocardioides:""genus""	6453:f__Nocardioidaceae:""family""	345:o__Propionibacteriales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides lianchengensis,5,0,Present since modern time,HB_27,64.5,93
"239565:s__Nonomuraea jiangxiensis:""species""	100780:g__Nonomuraea:""genus""	902:f__Streptosporangiaceae:""family""	901:o__Streptosporangiales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea,Nonomuraea jiangxiensis,5,3,Present since modern time,HB_27,64.5,117
"240631:s__Streptomyces rubidus:""species""	3648:g__Streptomyces:""genus""	3647:f__Streptomycetaceae:""family""	3646:o__Streptomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces rubidus,5,7,Present since modern time,HB_27,64.5,51
"241132:s__Microbacterium sp900114345:""species""	5662:g__Microbacterium:""genus""	657:f__Microbacteriaceae:""family""	542:o__Actinomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp900114345,5,2,Present since modern time,HB_27,64.5,68
"241862:s__Streptomyces paucisporeus:""species""	3648:g__Streptomyces:""genus""	3647:f__Streptomycetaceae:""family""	3646:o__Streptomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces paucisporeus,5,10,Present since modern time,HB_27,64.5,51
"65197:s__BM003 sp002868855:""species""	65196:g__BM003:""genus""	65195:f__BM003:""family""	65194:o__BM003:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,BM003,BM003,BM003,BM003 sp002868855,5,0,Present since modern time,HB_28,84.5,59
"80897:s__Aeromicrobium sp005788575:""species""	18797:g__Aeromicrobium:""genus""	6453:f__Nocardioidaceae:""family""	345:o__Propionibacteriales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium sp005788575,5,8,Present since modern time,HB_28,84.5,53
"89759:s__Halioglobus sp009937575:""species""	10444:g__Halioglobus:""genus""	1807:f__Halieaceae:""family""	103:o__Pseudomonadales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Halioglobus,Halioglobus sp009937575,5,2,Present since modern time,HB_28,84.5,51
"100719:s__Hamadaea sp013361475:""species""	100718:g__Hamadaea:""genus""	40205:f__Micromonosporaceae_B:""family""	37341:o__Mycobacteriales:""order""	37340:c__Actinomycetia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Micromonosporaceae,Hamadaea,Hamadaea sp013361475,5,3,Present since modern time,HB_28,84.5,56
"112656:s__Paucimonas sp016177875:""species""	73097:g__Paucimonas:""genus""	37327:f__Burkholderiaceae_B:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paucimonas,Paucimonas sp016177875,5,1,Present since modern time,HB_28,84.5,55
"114482:s__JACQGE01 sp016199675:""species""	114481:g__JACQGE01:""genus""	29599:f__2-12-FULL-54-10:""family""	29598:o__2-12-FULL-54-10:""order""	354:c__Acidobacteriae:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Acidobacteriota,Acidobacteriae,2-12-FULL-54-10,2-12-FULL-54-10,JACQGE01,JACQGE01 sp016199675,5,3,Present since modern time,HB_28,84.5,53
"176263:s__Limnocylindrus sp903938075:""species""	71995:g__Limnocylindrus:""genus""	71994:f__Limnocylindraceae:""family""	42934:o__Limnocylindrales:""order""	42933:c__Limnocylindria:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Limnocylindria,Limnocylindrales,Limnocylindraceae,Limnocylindrus,Limnocylindrus sp903938075,5,4,Present since modern time,HB_28,84.5,67
"180462:s__Ilumatobacter_A sp905480335:""species""	59048:g__Ilumatobacter_A:""genus""	42907:f__Ilumatobacteraceae_A:""family""	3398:o__Acidimicrobiales:""order""	681:c__Acidimicrobiia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,Ilumatobacter,Ilumatobacter_A sp905480335,5,1,Present since modern time,HB_28,84.5,57
"191609:s__Streptomyces sp000482585:""species""	3648:g__Streptomyces:""genus""	3647:f__Streptomycetaceae:""family""	3646:o__Streptomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp000482585,5,5,Present since modern time,HB_28,84.5,54
"194398:s__Streptacidiphilus_A oryzae:""species""	194397:g__Streptacidiphilus_A:""genus""	3647:f__Streptomycetaceae:""family""	3646:o__Streptomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptacidiphilus,Streptacidiphilus_A oryzae,5,1,Present since modern time,HB_28,84.5,64
"198534:s__Nocardioides sp001425175:""species""	22847:g__Nocardioides:""genus""	6453:f__Nocardioidaceae:""family""	345:o__Propionibacteriales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp001425175,5,1,Present since modern time,HB_28,84.5,69
"207683:s__Nocardioides alpinus:""species""	22847:g__Nocardioides:""genus""	6453:f__Nocardioidaceae:""family""	345:o__Propionibacteriales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides alpinus,5,3,Present since modern time,HB_28,84.5,56
"214105:s__Marmoricola ginsengisoli:""species""	135364:g__Marmoricola:""genus""	6453:f__Nocardioidaceae:""family""	345:o__Propionibacteriales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,Marmoricola ginsengisoli,5,16,Present since modern time,HB_28,84.5,53
"224698:s__Phytoactinopolyspora halotolerans:""species""	76820:g__Phytoactinopolyspora:""genus""	17384:f__Jiangellaceae:""family""	17383:o__Jiangellales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Jiangellales,Jiangellaceae,Phytoactinopolyspora,Phytoactinopolyspora halotolerans,5,2,Present since modern time,HB_28,84.5,53
"228147:s__Nocardioides lianchengensis:""species""	22847:g__Nocardioides:""genus""	6453:f__Nocardioidaceae:""family""	345:o__Propionibacteriales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides lianchengensis,5,0,Present since modern time,HB_28,84.5,54
"229755:s__Nocardioides luti:""species""	22847:g__Nocardioides:""genus""	6453:f__Nocardioidaceae:""family""	345:o__Propionibacteriales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides luti,5,2,Present since modern time,HB_28,84.5,73
"230570:s__Kitasatospora sp014596515:""species""	148472:g__Kitasatospora:""genus""	3647:f__Streptomycetaceae:""family""	3646:o__Streptomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora,Kitasatospora sp014596515,5,5,Present since modern time,HB_28,84.5,58
"231170:s__Kitasatospora griseola:""species""	148472:g__Kitasatospora:""genus""	3647:f__Streptomycetaceae:""family""	3646:o__Streptomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora,Kitasatospora griseola,5,2,Present since modern time,HB_28,84.5,61
"234912:s__Planotetraspora mira:""species""	234882:g__Planotetraspora:""genus""	902:f__Streptosporangiaceae:""family""	901:o__Streptosporangiales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Planotetraspora,Planotetraspora mira,5,1,Present since modern time,HB_28,84.5,81
"239565:s__Nonomuraea jiangxiensis:""species""	100780:g__Nonomuraea:""genus""	902:f__Streptosporangiaceae:""family""	901:o__Streptosporangiales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea,Nonomuraea jiangxiensis,5,3,Present since modern time,HB_28,84.5,81
"241132:s__Microbacterium sp900114345:""species""	5662:g__Microbacterium:""genus""	657:f__Microbacteriaceae:""family""	542:o__Actinomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp900114345,5,2,Present since modern time,HB_28,84.5,51
"241343:s__Saccharopolyspora flava:""species""	8552:g__Saccharopolyspora:""genus""	6458:f__Pseudonocardiaceae_A:""family""	1812:o__Corynebacteriales:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Pseudonocardiaceae,Saccharopolyspora,Saccharopolyspora flava,5,4,Present since modern time,HB_28,84.5,51
"54568:s__PHOS-HE28 sp002360495:""species""	2311:g__PHOS-HE28:""genus""	2310:f__PHOS-HE28:""family""	431:o__Flavobacteriales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,PHOS-HE28,PHOS-HE28,PHOS-HE28 sp002360495,5,0,Present since modern time,HB_30,152.0,51
"194398:s__Streptacidiphilus_A oryzae:""species""	194397:g__Streptacidiphilus_A:""genus""	3647:f__Streptomycetaceae:""family""	3646:o__Streptomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptacidiphilus,Streptacidiphilus_A oryzae,5,1,Present since modern time,HB_30,152.0,55
"65197:s__BM003 sp002868855:""species""	65196:g__BM003:""genus""	65195:f__BM003:""family""	65194:o__BM003:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,BM003,BM003,BM003,BM003 sp002868855,5,0,Present since modern time,HB_31,182.0,59
"198534:s__Nocardioides sp001425175:""species""	22847:g__Nocardioides:""genus""	6453:f__Nocardioidaceae:""family""	345:o__Propionibacteriales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp001425175,5,1,Present since modern time,HB_31,182.0,68
"228147:s__Nocardioides lianchengensis:""species""	22847:g__Nocardioides:""genus""	6453:f__Nocardioidaceae:""family""	345:o__Propionibacteriales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides lianchengensis,5,0,Present since modern time,HB_31,182.0,56
"52137:s__UBA1321 sp002306945:""species""	51943:g__UBA1321:""genus""	51942:f__UBA1321:""family""	2898:o__Methylacidiphilales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Verrucomicrobiota,Verrucomicrobiae,Methylacidiphilales,UBA1321,UBA1321,UBA1321 sp002306945,4,2,Present since modern time,HB_43,0.0,89
"53192:s__UBA2160 sp002328865:""species""	19979:g__UBA2160:""genus""	2749:f__UBA11138:""family""	2748:o__SAR202:""order""	213:c__Dehalococcoidia:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Dehalococcoidia,SAR202,UBA11138,UBA2160,UBA2160 sp002328865,4,0,Present since modern time,HB_43,0.0,64
"54122:s__UBA2232 sp002348045:""species""	54121:g__UBA2232:""genus""	9342:f__UBA2200:""family""	9341:o__UBA2200:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Anaerolineae,UBA2200,UBA2200,UBA2232,UBA2232 sp002348045,4,1,Present since modern time,HB_43,0.0,54
"57441:s__Methylovulum sp002422395:""species""	14064:g__Methylovulum:""genus""	643:f__Methylomonadaceae:""family""	642:o__Methylococcales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylovulum,Methylovulum sp002422395,4,2,Present since modern time,HB_43,0.0,97
"58481:s__UBA6240 sp002441445:""species""	58480:g__UBA6240:""genus""	37327:f__Burkholderiaceae_B:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,UBA6240,UBA6240 sp002441445,4,1,Present since modern time,HB_43,0.0,139
"58534:s__UBA6920 sp002448875:""species""	58533:g__UBA6920:""genus""	58532:f__SG8-11:""family""	58531:o__SG8-11:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,SG8-11,SG8-11,UBA6920,UBA6920 sp002448875,4,4,Present since modern time,HB_43,0.0,93
"58540:s__UBA6898 sp002448975:""species""	22246:g__UBA6898:""genus""	22245:f__UBA6898:""family""	3490:o__Thermodesulfovibrionales:""order""	3489:c__Thermodesulfovibrionia:""class""	702:p__Nitrospirota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,UBA6898,UBA6898,UBA6898 sp002448975,4,2,Present since modern time,HB_43,0.0,96
"64362:s__Rhodoferax sp002789915:""species""	4048:g__Rhodoferax:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhodoferax,Rhodoferax sp002789915,4,6,Present since modern time,HB_43,0.0,149
"67962:s__Tityobacter terrigena:""species""	67961:g__Tityobacter:""genus""	57004:f__Baltobacteraceae:""family""	57003:o__Baltobacterales:""order""	4899:c__Eremiobacteria:""class""	2373:p__Eremiobacterota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Eremiobacterota,Eremiobacteria,Baltobacterales,Baltobacteraceae,Tityobacter,Tityobacter terrigena,4,5,Present since modern time,HB_43,0.0,58
"68265:s__Terracidiphilus sp003164635:""species""	357:g__Terracidiphilus:""genus""	356:f__Acidobacteriaceae:""family""	355:o__Acidobacteriales:""order""	354:c__Acidobacteriae:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae,Terracidiphilus,Terracidiphilus sp003164635,4,1,Present since modern time,HB_43,0.0,97
"90253:s__TC-195 sp010092885:""species""	90252:g__TC-195:""genus""	55714:f__UBA3940_A:""family""	43709:o__Aggregatilineales:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Anaerolineae,Aggregatilineales,UBA3940,TC-195,TC-195 sp010092885,4,0,Present since modern time,HB_43,0.0,79
